100012665;	45;	0;	2021@11@18
W125812481;	84;	0;	2021@11@19
W125817263;	8858;	0;	2021@11@18
W125817264;	9033;	0;	2021@11@18
W125817265;	8858;	0;	2021@11@18
W125817266;	9033;	0;	2021@11@11
W125817267;	5999;	0;	2021@11@18
W125817268;	6145;	0;	2021@11@18
W125817269;	5999;	0;	2021@11@18
W125817270;	6145;	0;	2021@11@18
W125818379;	219,3;	0;	2021@12@10
W125818392;	256,7;	0;	2021@10@29
W125821387;	956,52;	0;	2021@12@01
W125821842;	149,7;	3;	2021@10@30
W125826033;	29,2;	7;	2021@11@05
W125826034;	22,1;	4;	2021@11@05
W125826035;	14,9;	0;	2021@10@30
W125826543;	231,2;	0;	2022@01@14
W125828083;	104,9;	0;	2021@11@01
W125828084;	47,9;	9;	2021@11@17
W125828085;	31,6;	0;	2021@10@30
W125828086;	13,6;	0;	2021@10@30
W125828089;	65;	0;	2021@11@11
W125828090;	14,2;	0;	2021@11@26
W125828092;	14,8;	0;	2021@11@18
W125828098;	154;	1;	2021@11@05
W125828099;	219,8;	0;	2021@11@05
W125828104;	2;	0;	2021@11@14
W125828105;	2;	0;	2021@11@15
W125828106;	3660;	1;	2021@11@13
W125836256;	1256,42;	0;	2021@11@05
W125836264;	89,8;	50;	2021@11@09
W125836336;	1,7;	0;	2021@11@05
W125838900;	24,2;	18;	2021@11@18
W125839855;	137;	0;	2021@11@18
W125841764;	179;	0;	2021@11@18
W125841765;	4405;	0;	2021@11@18
W125841766;	187;	0;	2021@11@18
W125841767;	206;	0;	2021@11@18
W125841769;	1512;	0;	2021@11@18
W125841770;	3025;	0;	2021@11@18
W125841775;	1756;	0;	2021@11@18
W125841776;	3511;	0;	2021@11@18
W125841781;	974;	0;	2021@11@18
W125841782;	1948;	0;	2021@11@18
W125841787;	1972;	0;	2021@11@18
W125841788;	3944;	0;	2021@11@18
W125841793;	2686;	0;	2021@11@18
W125841794;	5370;	0;	2021@11@18
W125841799;	1373;	0;	2021@11@18
W125841800;	2746;	0;	2021@11@18
W125841804;	1563;	0;	2021@11@18
W125841805;	3125;	0;	2021@11@18
W125841810;	836;	0;	2021@11@18
W125841811;	1669;	0;	2021@11@18
W125841816;	3427;	0;	2021@11@18
W125841821;	1821;	0;	2021@11@18
W125841822;	3643;	0;	2021@11@18
W125841826;	3723;	0;	2021@11@18
W125841827;	8332;	0;	2021@11@18
W125841828;	7446;	0;	2021@11@18
W125841829;	11169;	0;	2021@11@18
W125841830;	18614;	0;	2021@11@18
W125841831;	15246;	0;	2021@11@18
W125841832;	22869;	0;	2021@11@18
W125841833;	38114;	0;	2021@11@18
W125841834;	16132;	0;	2021@11@18
W125841835;	22337;	0;	2021@11@18
W125841836;	38469;	0;	2021@11@18
W125841837;	19988;	0;	2021@11@18
W125841838;	28763;	0;	2021@11@18
W125841839;	48750;	0;	2021@11@18
W125841840;	14891;	0;	2021@11@18
W125841841;	30491;	0;	2021@11@18
W125841842;	29782;	0;	2021@11@18
W125841843;	38350;	0;	2021@11@18
W125841844;	2571;	0;	2021@11@18
W125841845;	3635;	0;	2021@11@18
W125841846;	2549;	0;	2021@11@18
W125841847;	4432;	0;	2021@11@18
W125841866;	72;	0;	2021@11@18
W125841867;	119;	0;	2021@11@18
W125841868;	119;	0;	2021@11@18
W125841869;	171;	0;	2021@11@18
W125841870;	718;	0;	2021@11@18
W125841871;	570;	0;	2021@11@18
W125841872;	570;	0;	2021@11@18
W125841873;	763;	0;	2021@11@18
W125845471;	101;	4;	2021@12@13
W125845493;	57,5;	2;	2021@11@05
W125845496;	73,8;	1;	2021@12@22
W125845505;	260;	9;	2021@11@28
W125845506;	338;	0;	2021@11@23
W125845510;	374,55;	0;	2021@11@12
W125845515;	365,25;	0;	2021@11@10
W125845516;	487;	0;	2021@11@10
W125845519;	340,25;	0;	2021@11@01
W125845526;	358,35;	0;	2022@02@04
W125845535;	374,65;	0;	2021@11@28
W125845540;	360,65;	0;	2022@01@23
W125845543;	794,02;	0;	2021@11@02
W125845568;	306,15;	0;	2022@01@08
W125845587;	1997,15;	0;	2021@11@20
W125845591;	75,44;	0;	2021@11@05
W125845592;	178,85;	1;	2021@11@05
W125845601;	81,6;	2;	2021@10@30
W125845611;	195;	0;	2021@11@03
W125845671;	511,7;	0;	2021@11@29
W125845673;	498,6;	6;	2021@11@21
W125845679;	36,5;	1;	2021@11@24
W125845735-C1;	119,08;	1;	2021@11@28
W125845779;	565;	0;	2021@11@28
W125845780;	282;	0;	2021@11@28
W125845781;	2,8;	0;	2021@11@28
W125845782;	26;	0;	2021@11@28
W125845783;	49;	0;	2021@11@28
W125845784;	21;	0;	2021@11@28
W125845786;	114;	0;	2021@11@28
W125845787;	37;	0;	2021@11@28
W125845788;	36;	0;	2021@11@28
W125845805;	2210;	0;	2021@11@28
W125845806;	2637;	0;	2021@11@28
W125845807;	11,6;	0;	2021@11@28
W125845808;	14;	0;	2021@11@28
W125846718;	104,04;	0;	2021@11@05
W125846786;	563,4;	0;	2021@11@23
W125846790;	460,7;	0;	2022@01@14
W125847323;	1255,2;	0;	2021@12@09
W125847325;	1847,2;	2;	2021@11@30
W125863585;	843,7;	6;	2021@11@10
W125866239;	75;	0;	2021@11@15
W125866262;	2409,7;	1;	2021@11@13
W125868628;	221;	6;	2021@11@10
W125868630;	221;	0;	2021@11@18
W125869072;	618,8;	0;	2021@11@20
W125870050;	18;	0;	2021@11@12
W125870053;	2128;	0;	2021@11@12
W125871354;	34,6;	0;	2021@12@02
W125872666;	7928,3;	0;	2022@02@23
W125873449;	124;	0;	2021@11@18
W125873450;	627;	0;	2021@11@18
W125873451;	882;	0;	2021@11@18
W125873452;	89;	0;	2021@11@18
W125873453;	133;	0;	2021@11@18
W125873454;	222;	0;	2021@11@18
W125873455;	178;	0;	2021@11@18
W125883863;	2,4;	0;	2021@11@13
W125897642;	934;	0;	2021@12@06
W125897643;	952,6;	6;	2021@12@07
W125897647;	843,7;	6;	2021@11@13
W125909149;	1041;	0;	2021@11@18
W125910870;	82,4;	0;	2021@11@15
W125910871;	146,8;	0;	2021@11@15
W125910872;	194,9;	0;	2021@10@30
W125910875;	422;	0;	2021@10@30
W125913118;	198,3;	0;	2021@11@26
W125916775;	127;	0;	2021@11@12
W125916783;	10,4;	1;	2021@11@18
W125916785;	69,1;	20;	2021@11@18
W125916786;	76;	9;	2021@11@18
W125916787;	24,2;	1;	2021@11@18
W125916789;	117,4;	7;	2021@12@10
W125916790;	89,8;	1;	2021@11@18
W125922132;	1114;	0;	2021@11@18
W125922133;	544;	9;	2021@11@17
W125922134;	765;	76;	2022@02@16
W125922134-C1;	649,9;	1;	2021@11@18
W125922135;	1223;	10;	2022@01@27
W125922136;	865;	58;	2021@11@04
W125922137;	628;	16;	2022@02@14
W125922138;	1485;	0;	2021@10@29
W125922138-C1;	1075;	1;	2021@11@18
W125922139;	782;	11;	2021@12@15
W125922140;	983;	0;	2021@10@29
W125922141;	1045;	24;	2022@01@25
W125922142;	1400;	5;	2021@11@08
W125923339;	115,6;	0;	2021@11@12
W125923721;	6,1;	25;	2021@12@30
W125926874;	27,61;	16;	2021@11@18
W125927051;	40,2;	0;	2021@11@25
W125927061;	124,28;	0;	2021@11@05
W125927067;	166,3;	0;	2021@11@24
W125927069;	174,8;	0;	2022@01@01
W125927070;	174,8;	0;	2022@02@03
W125927095;	198,3;	2;	2021@11@19
W125927127;	2394;	0;	2021@11@28
W125927141;	919,12;	0;	2021@12@28
W125927155;	1850,25;	0;	2022@02@02
W125927196;	1008,8;	1;	2022@01@03
W125927197;	1539,2;	0;	2021@11@10
W125927234;	208,5;	0;	2021@11@20
W125927235;	280,5;	0;	2021@12@06
W125927237;	106,5;	0;	2021@11@05
W125927238;	140,8;	1;	2021@11@05
W125927239;	140,8;	0;	2021@12@19
W125927240;	151,7;	1;	2021@11@12
W125927242;	162,6;	4;	2021@10@30
W125927248;	28,7;	5;	2021@11@14
W125927249;	70,5;	0;	2022@02@12
W125927252;	19,6;	0;	2021@11@05
W125927253;	55;	0;	2021@11@02
W125927255;	53,5;	0;	2021@11@18
W125927279;	117,44;	18;	2021@11@18
W125927281;	89,84;	20;	2021@11@18
W125927282;	170,5;	51;	2021@11@18
W125927283;	45,5;	1;	2021@12@01
W125929666;	311;	5;	2022@01@04
W125929669;	368;	0;	2021@11@18
W125929670;	1630;	0;	2022@01@16
W125929671;	297;	0;	2021@11@18
W125929672;	368;	0;	2021@11@18
W125938290;	115,6;	0;	2021@11@05
W125938338;	1969,8;	0;	2021@11@18
W125944672;	73,94;	0;	2021@11@05
W125944676;	76,54;	0;	2021@11@05
W125944677;	76,54;	9;	2021@11@05
W125944680;	73,9;	0;	2021@11@05
W125944686;	76,58;	24;	2021@11@05
W125944687;	76,58;	0;	2021@11@05
W125944688;	85,08;	0;	2021@11@26
W125944694;	73,9;	0;	2021@11@19
W125944696;	80,68;	4;	2021@11@26
W125944698;	76,58;	0;	2021@11@21
W125944701;	96,9;	0;	2021@11@05
W125944710;	84,4;	0;	2021@11@05
W125944713;	88,8;	0;	2021@11@05
W125944714;	88,8;	0;	2021@11@26
W125954632;	24;	0;	2021@11@28
W125959867;	302;	20;	2021@11@10
W125959868;	446;	11;	2021@11@04
W125959869;	529;	19;	2021@11@05
W125959870;	590;	7;	2021@11@05
W125959871;	778;	0;	2021@11@04
W125960732;	174316;	0;	2021@11@18
W125960733;	49939;	0;	2021@11@18
W125960734;	193888;	0;	2021@11@18
W125960735;	57978;	0;	2021@11@18
W125960737;	32154;	0;	2021@11@18
W125960738;	65119;	0;	2021@11@18
W125960740;	88668;	0;	2021@11@18
W125960744;	144985;	0;	2021@11@18
W125960745;	42274;	0;	2021@11@18
W125960746;	162728;	0;	2021@11@18
W125960747;	48110;	0;	2021@11@18
W125960749;	25595;	0;	2021@11@18
W125960750;	52753;	0;	2021@11@18
W125960752;	56053;	0;	2021@11@18
W125960756;	3849;	0;	2021@11@18
W125960757;	2653;	0;	2021@11@18
W125960758;	1993;	0;	2021@11@18
W125960759;	1565;	0;	2021@11@18
W125960760;	1207;	0;	2021@11@18
W125960761;	1070;	0;	2021@11@18
W125960762;	994;	0;	2021@11@18
W125960763;	3489;	0;	2021@11@18
W125960764;	2297;	0;	2021@11@18
W125960765;	1679;	0;	2021@11@18
W125960766;	1281;	0;	2021@11@18
W125960767;	739;	0;	2021@11@18
W125960768;	663;	0;	2021@11@18
W125960769;	644;	0;	2021@11@18
W125960771;	5188;	0;	2021@11@18
W125960772;	10374;	0;	2021@11@18
W125960777;	5872;	0;	2021@11@18
W125960778;	11743;	0;	2021@11@18
W125960783;	7119;	0;	2021@11@18
W125960784;	14236;	0;	2021@11@18
W125960789;	7860;	0;	2021@11@18
W125960790;	15718;	0;	2021@11@18
W125960795;	4183;	0;	2021@11@18
W125960796;	8365;	0;	2021@11@18
W125960801;	2554;	0;	2021@11@18
W125960802;	5106;	0;	2021@11@18
W125960807;	5490;	0;	2021@11@18
W125960808;	10980;	0;	2021@11@18
W125960813;	4613;	0;	2021@11@18
W125960814;	9225;	0;	2021@11@18
W125960819;	5282;	0;	2021@11@18
W125960820;	10563;	0;	2021@11@18
W125960825;	6045;	0;	2021@11@18
W125960826;	12087;	0;	2021@11@18
W125960831;	6665;	0;	2021@11@18
W125960832;	13329;	0;	2021@11@18
W125960837;	3162;	0;	2021@11@18
W125960838;	6322;	0;	2021@11@18
W125960843;	1894;	0;	2021@11@18
W125960844;	3785;	0;	2021@11@18
W125960849;	4061;	0;	2021@11@18
W125960850;	8120;	0;	2021@11@18
W125962604;	3121,1;	2;	2021@11@26
W125962606;	364,7;	0;	2021@11@01
W125962694;	114,6;	0;	2021@11@01
W125970263;	111;	0;	2021@11@18
W125970682;	117,38;	1;	2021@11@05
W125970689;	1403;	0;	2021@11@18
W125970690;	9223;	0;	2021@11@18
W125970691;	1640;	0;	2021@11@18
W125970692;	3280;	0;	2021@11@18
W125970693;	1640;	0;	2021@11@18
W125970694;	1640;	0;	2021@11@18
W125970695;	1640;	0;	2021@11@18
W125970696;	1640;	0;	2021@11@18
W125970697;	1640;	0;	2021@11@18
W125970698;	1640;	0;	2021@11@18
W125970699;	2665;	0;	2021@11@18
W125970700;	1640;	0;	2021@11@18
W125970701;	1640;	0;	2021@11@18
W125970702;	1225;	0;	2021@11@18
W125970703;	329;	0;	2021@11@18
W125972711;	97,64;	0;	2022@01@22
W125972714;	93,94;	0;	2021@10@30
W125972718;	95,28;	0;	2021@11@19
W125972719;	95,28;	4;	2021@11@10
W125972721;	97,08;	0;	2021@10@30
W125972722;	101,48;	17;	2021@11@19
W125972725;	93,98;	0;	2021@11@05
W125972729;	108,28;	0;	2021@11@05
W125972730;	102,85;	0;	2021@11@05
W125972731;	167,15;	0;	2021@10@30
W125975066;	167,08;	0;	2021@11@05
W125975068;	106,65;	0;	2021@11@26
W125975072;	111,75;	3;	2021@11@05
W125975080;	111,98;	0;	2022@01@07
W125975081;	111,9;	0;	2021@12@19
W125975082;	111,98;	0;	2021@10@30
W125975084;	111,9;	0;	2021@11@12
W125975085;	132,45;	14;	2021@12@02
W125975086;	132,45;	0;	2021@11@05
W125976523;	4527;	0;	2021@11@28
W125980527;	216;	9;	2021@11@18
W126002962;	1357;	0;	2021@11@17
W126002963;	783;	0;	2021@11@18
W126002965;	1166;	0;	2021@11@18
W126002966;	372;	0;	2021@11@18
W126002967;	215;	0;	2021@11@13
W126002968;	1290;	0;	2021@11@18
W126002969;	69;	0;	2021@11@18
W126002970;	30;	0;	2021@11@18
W126002971;	1596;	0;	2021@11@18
W126002979;	76,2;	0;	2021@11@05
W126007117;	10063;	0;	2021@11@28
W126007118;	8444;	0;	2021@11@28
W126007119;	369;	0;	2021@11@28
W126007121;	565;	0;	2021@11@28
W126007247;	431,28;	0;	2021@11@04
W126007248;	481,25;	0;	2021@11@05
W126007249;	392,85;	0;	2021@11@21
W126007255;	210;	0;	2021@11@28
W126007256;	47,25;	0;	2021@11@28
W126007260;	2016;	0;	2021@11@28
W126007261;	672;	0;	2021@11@28
W126007262;	453,6;	0;	2021@11@28
W126007263;	151,2;	0;	2021@11@28
W126007264;	58;	0;	2021@11@28
W126074701;	78,9;	0;	2021@11@05
W126074957;	207,1;	20;	2021@11@06
W126074962;	560,9;	0;	2021@12@10
W126074963;	72,9;	0;	2021@12@10
W126078719;	138,88;	0;	2021@11@05
W126080047;	2812;	0;	2021@11@18
W126082342;	68;	0;	2021@10@29
W126082343;	75,5;	0;	2021@11@05
W126082344;	110,9;	0;	2021@11@09
W126082378;	164,95;	28;	2022@01@15
W126082444;	224,4;	0;	2021@11@05
W126082445;	258,4;	0;	2021@11@05
W126082446;	345,1;	0;	2021@11@05
W126082453;	130,34;	0;	2021@11@05
W126082462;	165,45;	0;	2021@11@05
W126082467;	221;	25;	2021@10@30
W126082468;	241,25;	3;	2022@01@31
W126082474;	221,15;	0;	2021@11@19
W126082477;	130,38;	0;	2021@11@05
W126082484;	154,88;	1;	2021@11@19
W126083211;	1125;	0;	2021@11@28
W126083212;	1749;	0;	2021@11@28
W126083213;	3,5;	0;	2021@11@28
W126083214;	41;	0;	2021@11@28
W126087980;	140,98;	0;	2021@11@05
W126087981;	143,58;	47;	2021@11@05
W126087983;	374,65;	0;	2021@11@05
W126087984;	413,35;	23;	2021@11@05
W126092059;	31;	0;	2021@12@16
W126092066;	777;	0;	2021@11@20
W126092067;	881;	0;	2021@11@18
W126092068;	960;	0;	2021@11@18
W126092069;	1287;	0;	2021@11@18
W126092070;	915;	0;	2022@01@19
W126092071;	1006;	0;	2021@11@18
W126092072;	1135;	0;	2021@11@18
W126092073;	1539;	0;	2021@11@18
W126092074;	1230;	0;	2021@11@18
W126092075;	1368;	0;	2021@11@18
W126092076;	1533;	0;	2021@11@18
W126092077;	1443;	0;	2021@11@18
W126092078;	1696;	0;	2021@11@18
W126092079;	1783;	0;	2022@01@09
W126092080;	1929;	0;	2021@11@18
W126092081;	2122;	0;	2021@11@18
W126092082;	1672;	0;	2021@11@16
W126092135;	2520,45;	0;	2021@11@01
W126092163;	131,6;	1;	2022@02@28
W126097892;	1566;	0;	2021@11@18
W126098125;	231,35;	0;	2022@01@03
W126108426;	1188;	0;	2021@11@18
W126110047;	86,55;	0;	2021@11@13
W126110049;	86,48;	0;	2021@10@30
W126143149;	88,88;	10;	2021@12@25
W126143154;	155,48;	0;	2021@11@05
W126143156;	87,84;	0;	2021@11@05
W126143189;	165,04;	0;	2021@11@28
W126143197;	142,58;	0;	2021@11@05
W126146198;	677;	7;	2021@11@15
W126146202;	460;	0;	2021@11@01
W126147291;	3325;	0;	2021@11@18
W126155099;	39244;	0;	2021@11@18
W126155100;	38612;	0;	2021@11@18
W126156999;	284,45;	0;	2021@11@05
W126158903;	553,25;	0;	2021@11@05
W126159845;	288;	0;	2021@11@03
W126160151;	321;	0;	2021@11@18
W126160152;	346;	0;	2021@11@18
W126160153;	377;	0;	2021@11@18
W126160154;	522;	0;	2021@11@18
W126160155;	164;	0;	2021@11@18
W126160156;	180;	0;	2021@11@18
W126160157;	199;	0;	2021@11@18
W126160158;	32;	0;	2021@11@18
W126160159;	1272;	0;	2021@11@18
W126160160;	1164;	0;	2021@11@18
W126160161;	403;	0;	2021@11@09
W126160162;	3045;	0;	2021@11@18
W126160163;	4820;	0;	2021@11@18
W126160164;	81;	0;	2021@11@18
W126160165;	81;	0;	2021@11@18
W126160166;	54;	0;	2021@11@18
W126160167;	62;	0;	2021@11@18
W126160168;	465;	0;	2021@11@18
W126162895;	124,4;	1;	2022@02@11
W126170646;	103,18;	0;	2021@11@05
W126170648;	144,98;	0;	2021@11@05
W126170650;	121,18;	0;	2021@11@05
W126170651;	104,48;	0;	2021@11@19
W126172703;	907,05;	0;	2021@11@19
W126172705;	849,35;	0;	2021@11@02
W126172706;	964,65;	0;	2021@11@19
W126173162;	3630;	10;	2022@02@23
W126176507;	107,58;	0;	2021@11@12
W126179707;	38,9;	1;	2021@12@24
W126186277;	1125,1;	0;	2021@12@30
W126203241;	56,58;	0;	2021@11@15
W126203243;	56,54;	0;	2021@11@04
W126203250;	83,08;	0;	2021@11@12
W126203251;	99,34;	0;	2021@11@19
W126203287;	107,54;	0;	2021@11@05
W126203292;	157,18;	0;	2021@11@05
W126203294;	157,14;	0;	2021@11@19
W126203297;	120,74;	0;	2021@11@12
W126203298;	120,74;	0;	2021@11@12
W126203310;	141,14;	0;	2021@11@19
W126203311;	99,38;	0;	2021@11@12
W126203318;	251,38;	0;	2021@11@15
W126203319;	251,34;	10;	2021@12@02
W126203385;	342,84;	0;	2021@11@05
W126203398;	68;	4;	2021@11@17
W126203418;	93,9;	0;	2021@11@05
W126203470;	1630,7;	0;	2021@12@26
W126205524;	306;	0;	2021@11@18
W126205525;	306;	0;	2021@11@18
W126205526;	1443;	0;	2021@11@18
W126205527;	1696;	0;	2021@11@18
W126205528;	2205;	0;	2021@11@18
W126205529;	1612;	0;	2021@11@18
W126205530;	1781;	0;	2021@11@18
W126205531;	2502;	0;	2021@11@18
W126205532;	1781;	0;	2021@11@18
W126205533;	1950;	0;	2021@11@18
W126205534;	2205;	0;	2021@11@18
W126205536;	2374;	0;	2021@11@18
W126205537;	1970;	0;	2021@11@18
W126205538;	32;	0;	2021@11@18
W126205539;	37;	0;	2021@11@18
W126205540;	32247;	0;	2021@11@18
W126205541;	1960;	0;	2021@11@18
W126205542;	1499;	0;	2021@11@18
W126205543;	1205;	0;	2021@11@18
W126205544;	1404;	0;	2021@11@18
W126205545;	2807;	0;	2021@11@18
W126205546;	1404;	0;	2021@11@18
W126205547;	1404;	0;	2021@11@18
W126205548;	516;	0;	2021@11@18
W126205549;	628;	0;	2021@11@18
W126205550;	618;	0;	2021@11@18
W126205551;	679;	0;	2021@11@18
W126205552;	805;	0;	2021@11@18
W126205553;	923;	0;	2021@11@18
W126205554;	1235;	0;	2021@11@18
W126205555;	1835;	0;	2021@11@18
W126208309;	199;	0;	2021@11@03
W126208311;	5240,7;	0;	2021@11@28
W126208316;	4,8;	0;	2021@11@28
W126208320;	693,2;	0;	2021@11@28
W126208321;	69,5;	0;	2021@11@28
W126208322;	69,5;	0;	2021@11@28
W126208323;	555,5;	0;	2021@11@28
W126208744;	8,4;	0;	2021@11@28
W126208747;	10,5;	0;	2021@11@28
W126209623;	311,85;	0;	2021@12@10
W126209632;	283,98;	0;	2021@11@20
W126259920;	438,3;	0;	2021@11@20
W126275832;	117,4;	8;	2021@11@18
W126290795;	2607;	0;	2021@11@18
W126290796;	3983,3;	0;	2021@11@18
W126308958;	323;	0;	2021@11@12
W126308962;	103,6;	5;	2021@11@18
W126326780;	16;	0;	2021@11@18
W126326781;	16;	0;	2021@11@18
W126326782;	11;	0;	2021@11@18
W126326783;	8;	0;	2021@11@18
W126326784;	16;	0;	2021@11@18
W126326785;	127;	0;	2021@11@18
W126326786;	2960;	0;	2021@11@18
W126326787;	597;	0;	2021@11@18
W126326788;	2960;	0;	2021@11@18
W126326789;	597;	0;	2021@11@18
W126344780;	119,48;	0;	2021@11@19
W126344890;	1459,2;	0;	2021@11@28
W126344893;	2576,6;	0;	2021@11@28
W126344950;	1459,2;	0;	2021@11@28
W126399473;	219,9;	0;	2021@10@30
XNB-6001;	245;	0;	2021@11@19
XND-6020R;	259,4;	11;	2021@11@19
XND-8020F;	305,4;	1;	2021@11@01
XNF-8010RV;	525;	0;	2021@11@03
XNO-6085R;	857,2;	0;	2021@11@24
XNO-6120R;	709,5;	5;	2021@11@04
XNO-6120R@FNP;	1255,45;	0;	
XNO-8080R;	650,8;	0;	2021@11@16
XNV-6080R;	578,8;	6;	2021@11@06
